Response ID,Date,Score,Taxonomy Type,Response Text,Translated Text,Page URL,vader_negative,vader_neutral,vader_positive,vader_compound,sentiment_label
156281452,"Feb 23, 2025",8,Reliability,AI not working properly.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156247625,"Feb 23, 2025",9,Usability,"easy of use, cover",,Dashboard Page,0.0,0.508,0.492,0.4404,positive
156271414,"Feb 23, 2025",9,General,"Nothing is perfect, lol!!",,Dashboard Page,0.747,0.253,0.0,-0.7108,negative
156277944,"Feb 23, 2025",9,Functionality,"ease of use is great, but it is limiting",,Dashboard Page,0.0,0.619,0.381,0.5106,positive
156276652,"Feb 23, 2025",6,Functionality,"Lack of ability to effectively, efficiently, accurately dedupe record. Lack of ability to manage account duplicates with SFDC integration exists. Can't believe this still hasn't been addressed.",,Dashboard Page,0.128,0.587,0.285,0.6808,positive
156270296,"Feb 23, 2025",10,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156233733,"Feb 22, 2025",7,Usability,"Ã‰ um bom CRM com muitas funÃ§Ãµes, mas sofre em relaÃ§Ã£o organizaÃ§Ã£o e desenho da estrutura, tambÃ©m tem muitos problemas com as ligaÃ§Ãµes.","It is a good CRM with many functions, but it suffers in terms of organization and structure design, and also has many problems with links.",Dashboard Page,0.243,0.695,0.062,-0.775,negative
156231154,"Feb 22, 2025",10,Usability,Ease of use. Power. Customization. Capability.,,Dashboard Page,0.0,0.667,0.333,0.3612,positive
156216802,"Feb 22, 2025",9,General,ok,,Dashboard Page,,,,,unscored
156214276,"Feb 22, 2025",6,Functionality,Would be nice to have customer services by phone.,,Dashboard Page,0.0,0.741,0.259,0.4215,positive
156199402,"Feb 22, 2025",8,Usability,Facilidad,Ease,Dashboard Page,0.0,0.0,1.0,0.3612,positive
156215502,"Feb 22, 2025",10,Usability,"Por lo completo y fÃ¡cil de utilizar, por sus grÃ¡ficos","Because it's complete and easy to use, and for its graphics",Dashboard Page,0.0,0.775,0.225,0.4404,positive
156230678,"Feb 22, 2025",9,General,"Sehr zufrieden, Hubspot an der BM eingefÃ¼hrt zu haben. Es war mein Projekt â€“ Website-Relaunch und CRM-Anbindung konzipieren und umsetzen â€“ und mein Wunsch, Hubspot zu nutzen, auch wenn die Kosten fÃ¼r einen kleineren Bildungsanbieter sehr hoch sind. Bis jetzt ist das Management mit meiner Entscheidung zufrieden, auch wenn langfristig weitere FunktionalitÃ¤ten benÃ¶tigt werden. Dazu muss sich das System aber zunÃ¤chst rechnen. Als Freiberufler und erfahrener Hubspot Nutzer strebe ich langfristig eine Partnerschaft an, um weitere Projekte dieser Art zu realisieren.","Very satisfied with having HubSpot implemented at BM. It was my project â€“ designing and implementing a website relaunch and CRM integration â€“ and my wish to use HubSpot, even though the costs for a smaller educational provider are very high. So far, the management is satisfied with my decision, although in the long term, further functionalities will be needed. For this, the system must first be cost-effective. As a freelancer and experienced HubSpot user, I aim for a long-term partnership to realize further projects of this kind.",Dashboard Page,0.0,0.85,0.15,0.9286,positive
156130570,"Feb 21, 2025",5,Usability,I don't find the processes to be very intuitive or easy to use. Thank goodness I have a couple of HubSpot experts on my team that can help me manage through.,,Dashboard Page,0.0,0.704,0.296,0.885,positive
156165078,"Feb 21, 2025",10,General,"NA VERDADE EU GOSTARIA DE REVENDER O HUBSPOT NO BRASIL, POIS JÃ IMPLANTEI EM VÃRIAS EMPRESAS","I would really like to resell HubSpot in Brazil, as I have already implemented it in several companies",Dashboard Page,0.0,0.859,0.141,0.4201,positive
156165702,"Feb 21, 2025",10,Usability,"The ease of use, support availability, and constant improvements to the platform make this my favorite ever CRM.",,Dashboard Page,0.0,0.571,0.429,0.8591,positive
156129355,"Feb 21, 2025",8,Reliability,glitches and no warnings before you make changes,,Dashboard Page,0.0,0.788,0.212,0.2235,positive
156149766,"Feb 21, 2025",10,General,"Gosto bastante de trabalhar com a ferramenta , Ã© fundamental em meu dia a dia.","I quite like working with the tool, it's essential in my daily routine.",Dashboard Page,0.0,0.811,0.189,0.4201,positive
156162517,"Feb 21, 2025",8,Reliability,"As vezes trava um pouco, fora isso muito bom","Sometimes it freezes, otherwise it's great",Dashboard Page,0.12,0.435,0.446,0.6124,positive
156172278,"Feb 21, 2025",10,Usability,It's incredibly UI friendly compared to other CRMs.,,Dashboard Page,0.0,0.668,0.332,0.539,positive
156165731,"Feb 21, 2025",8,Performance,"geiles tool. etwas langsam, aber kann auch an uns liegen. 
mich wundert, dass die fortschritte und wirklichen potentiale von AI nicht genutzt werden, ihr seid da echt zu langsam.","Great tool. A bit slow, but it might also be our fault. I wonder why the progress and real potential of AI are not being used, you are really too slow.",Dashboard Page,0.094,0.741,0.165,0.4019,positive
156172654,"Feb 21, 2025",9,Functionality,Automations,,Dashboard Page,,,,,unscored
156179768,"Feb 21, 2025",10,General,Muito bom,Very good,Dashboard Page,0.0,0.238,0.762,0.4927,positive
156159444,"Feb 21, 2025",10,Usability,very good for tracking sales cycles,,Dashboard Page,0.0,0.61,0.39,0.4927,positive
156149811,"Feb 21, 2025",8,Usability,Easy to use when compared to Salesforce.,,Dashboard Page,0.0,0.674,0.326,0.4404,positive
156142076,"Feb 21, 2025",10,General,Its a great CRM and its free,,Dashboard Page,0.0,0.403,0.597,0.8126,positive
156140830,"Feb 21, 2025",10,Usability,Everything is in one place,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156124664,"Feb 21, 2025",10,Usability,user friendly,,Dashboard Page,,,,,unscored
156156373,"Feb 21, 2025",9,Usability,Its super easy to use and seems pretty intuitive,,Dashboard Page,0.0,0.375,0.625,0.875,positive
156157197,"Feb 21, 2025",3,Usability,"NÃ£o Ã© intuitivo. Precisa buscar opÃ§Ãµes para comandos rÃ¡pidos. NÃ£o informa qual fleg para mudanÃ§a de card, pois Ã© movido e depois volta a coluna anterior.","It's not intuitive. Needs to search for options for quick commands. It doesn't inform which flag to use for changing the card, as it moves and then returns to the previous column.",Dashboard Page,0.0,1.0,0.0,0.0,neutral
156173704,"Feb 21, 2025",10,Usability,Ease of use!,,Dashboard Page,0.0,0.417,0.583,0.4199,positive
156167182,"Feb 21, 2025",10,General,good software,,Dashboard Page,,,,,unscored
156141348,"Feb 21, 2025",4,Usability,"Just don't feel it's easy to navigate, understand or learn!",,Dashboard Page,0.231,0.769,0.0,-0.4015,negative
156137235,"Feb 21, 2025",8,Usability,"Man bekommt durch Hubspot eine bessere Ãœbersicht, dass fÃ¼hrt dazu das man eine bessere Kontrolle Ã¼ber alles hat, und das fÃ¼hrt dazu, dass man mehr den AuftrÃ¤gen nachgeht und das fÃ¼hrt schlussendlich dazu, dass man seinen Umsatz steigert.","With HubSpot, you get a better overview, which leads to better control over everything, and that leads to you pursuing more orders, ultimately increasing your sales.",Dashboard Page,0.0,0.805,0.195,0.7003,positive
156154303,"Feb 21, 2025",8,General,bom CRM,,Dashboard Page,,,,,unscored
156157477,"Feb 21, 2025",8,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156122284,"Feb 21, 2025",8,Functionality,salen muchas tareas sin tenerlas programadas,Many tasks are coming out without being scheduled,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156147790,"Feb 21, 2025",9,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156157138,"Feb 21, 2025",10,Usability,es my sencillo practico,It's simple and practical,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156176951,"Feb 21, 2025",10,Usability,"ease of use, flexibility, lots of integrations, customer support, powerful",,Dashboard Page,0.0,0.366,0.634,0.8555,positive
156131596,"Feb 21, 2025",5,Usability,"ease of use, depth of tool set, academy",,Dashboard Page,0.0,0.737,0.263,0.3612,positive
156151180,"Feb 21, 2025",10,Usability,Ease of use.,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156140492,"Feb 21, 2025",2,Performance,SLow to update dashboards,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156140039,"Feb 21, 2025",4,Reliability,Calls are not working through Hubspot,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156157889,"Feb 21, 2025",10,Usability,Overall things are great! Tons of functionality and easy to use.,,Dashboard Page,0.0,0.552,0.448,0.807,positive
156152689,"Feb 21, 2025",10,Usability,Ease of use and UI,,Dashboard Page,0.0,0.615,0.385,0.3612,positive
156178080,"Feb 21, 2025",10,General,Gratuidade para funÃ§Ãµes Completas,Free access to full features,Dashboard Page,0.0,0.548,0.452,0.5106,positive
156141507,"Feb 21, 2025",9,General,"Hubspot is a great tool, but it depends a lot on the use case, resourcing, and company size whether it would make sense for someone.",,Dashboard Page,0.0,0.904,0.096,0.3716,positive
156144834,"Feb 21, 2025",0,Functionality,Not set up for sole proprietors!,,Other,,,,,unscored
156161390,"Feb 21, 2025",5,Functionality,It is quite glitchy and doesnt quite flexi to our needs,,Dashboard Page,,,,,unscored
156141383,"Feb 21, 2025",9,Usability,Easy to use very good detail,,Dashboard Page,0.0,0.396,0.604,0.7264,positive
156164779,"Feb 21, 2025",5,Usability,La usabilidad de los informes y la interfaz en si,The usability of reports and the interface itself,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156139875,"Feb 21, 2025",10,General,Good portal,,Dashboard Page,0.0,0.256,0.744,0.4404,positive
156171113,"Feb 21, 2025",7,Reliability,Increasing difficulty having files and HubDb update - keep getting error messages - cell not updated/cannot publish,,Dashboard Page,0.254,0.746,0.0,-0.6249,negative
156142529,"Feb 21, 2025",7,Functionality,can't pin more than one note/meeting per client page,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156063441,"Feb 20, 2025",10,General,Good,,Dashboard Page,,,,,unscored
156076555,"Feb 20, 2025",10,General,.,,Dashboard Page,,,,,unscored
156057647,"Feb 20, 2025",5,Functionality,Overpriced for what you get...and some functions are just terribly designed. Lke I created a feedback survey and once it's published I can't make any changes. I get that it could alter results -- but that should be my choice to decide if it's close enough for my purposes vs. having things spread across multiple instruments. Or how it can't do any redirects based on survey responses... That's just one tiny thing...but it's like this on many features.,,Dashboard Page,0.028,0.914,0.058,0.3506,positive
156092701,"Feb 20, 2025",8,Reliability,Sometimes it glitches but otherwise the system is great!,,Dashboard Page,0.0,0.574,0.426,0.7871,positive
156089921,"Feb 20, 2025",10,General,Top,,Dashboard Page,0.0,0.0,1.0,0.2023,positive
156066349,"Feb 20, 2025",10,Usability,"HubSpot resolves most of our use cases, connects with other apps quite well, is easy to use. Most importantly, HubSpot support - the ability to talk to a real person within minutes is brilliant.",,Dashboard Page,0.0,0.588,0.412,0.951,positive
156069621,"Feb 20, 2025",10,Usability,"Automation, visuals, very easy to send out and follow up on emails. Tasks, reminders, integrations. Relieves admin workload burden tremendously.",,Dashboard Page,0.113,0.664,0.222,0.4201,positive
156086503,"Feb 20, 2025",8,Reliability,"Sometimes the contacts don't save and when you try to input the same email you tried to save the contact with  it doesn't allow you to make that contact again with that email even though that contact isn't in your list, it's a glitch that needs to be fixed as it has happened over 3 times.",,Dashboard Page,0.071,0.876,0.053,-0.0243,neutral
156096296,"Feb 20, 2025",10,Functionality,"Es muy funcional, de hecho siempre lo recomiendo.","It is very functional, in fact I always recommend it.",Dashboard Page,0.0,0.783,0.217,0.3612,positive
156087191,"Feb 20, 2025",10,General,sehr gut,very good,Dashboard Page,0.0,0.238,0.762,0.4927,positive
156082514,"Feb 20, 2025",4,Usability,It is like it was designed in the 90's,,Dashboard Page,0.0,0.762,0.238,0.3612,positive
156097176,"Feb 20, 2025",7,Usability,Needs to Refresh better than it does as it doesnt always remember forward dates for Follow-ups. Needs a faster way of editing Forward Task Reminder Notes,,Dashboard Page,0.0,0.896,0.104,0.4404,positive
156047577,"Feb 20, 2025",2,General,reporting,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156102859,"Feb 20, 2025",10,General,bom,,Dashboard Page,,,,,unscored
156093698,"Feb 20, 2025",1,Usability,pulling a report a simple just report from HS is a hellscape your AI isn't even helpful Chat GPT has directed me better then you ever have.  I can never get any CS support and you don't even have a way I can just easily pull my client list. This system is awful for CRM and especially reporting. Far to complicated.,,Dashboard Page,0.077,0.808,0.115,0.3956,positive
156079487,"Feb 20, 2025",10,Usability,Ease of use.   I find Hubspot to be incredibly intuitive and the HubSpot Academy courses are great.,,Dashboard Page,0.0,0.694,0.306,0.765,positive
156087468,"Feb 20, 2025",10,Usability,FÃ¡cil uso,Easy to use,Dashboard Page,0.0,0.408,0.592,0.4404,positive
156067232,"Feb 20, 2025",5,General,erdsh,,Dashboard Page,,,,,unscored
156094303,"Feb 20, 2025",5,Usability,cannot visualize organizations in a way that makes sense.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156085475,"Feb 20, 2025",10,Usability,Ease of use.,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156083047,"Feb 20, 2025",0,Usability,-,,Dashboard Page,,,,,unscored
156066041,"Feb 20, 2025",6,Performance,very slow site build up,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156060901,"Feb 20, 2025",0,General,faltu,,Dashboard Page,,,,,unscored
156092919,"Feb 20, 2025",5,Usability,not sure how it all works,,Dashboard Page,0.282,0.718,0.0,-0.2411,negative
156099082,"Feb 20, 2025",6,Functionality,Reporting isn't great and back-end customizations need improvement.,,Dashboard Page,0.268,0.488,0.244,-0.0757,negative
156048610,"Feb 20, 2025",10,Usability,UX,,Dashboard Page,,,,,unscored
156069536,"Feb 20, 2025",0,General,too expensive and limited.  for 4 sales people it will cost Â£500 to use the sytem.  There are cheaper and better systems on the market,,Dashboard Page,0.068,0.827,0.104,0.25,positive
156089520,"Feb 20, 2025",5,Performance,"Es una herramienta Ãºtil para no perder el control del seguimiento. ULTRA LENTA, TORPE Y CON CERO USX, pero Ãºtil al fin.","It's a useful tool to not lose control of the tracking. ULTRA SLOW, CLUMSY, AND WITH ZERO UX, but useful in the end.",Dashboard Page,0.0,0.729,0.271,0.7528,positive
156097710,"Feb 20, 2025",3,Usability,Not easy to learn,,Dashboard Page,0.445,0.555,0.0,-0.3412,negative
156099715,"Feb 20, 2025",10,General,Muito boa a ferramenta para gestores e tambÃ©m para executores!,Great tool for managers and also for executors!,Dashboard Page,0.0,0.614,0.386,0.6588,positive
156067340,"Feb 20, 2025",6,Usability,damn complex to get high level dashboards and reports under control without being a tool expert.,,Dashboard Page,0.153,0.847,0.0,-0.4019,negative
156070513,"Feb 20, 2025",3,Functionality,report views are terrible. limitations everywhere...,,Dashboard Page,0.383,0.617,0.0,-0.4767,negative
156095726,"Feb 20, 2025",10,General,es excelente,It's excellent,Dashboard Page,0.0,0.213,0.787,0.5719,positive
156071093,"Feb 20, 2025",5,Usability,"not flexible, ux is an issue on laptop",,Dashboard Page,,,,,unscored
156078154,"Feb 20, 2025",6,Reliability,"Muitos bugs, e erros nas chaamdas","Many bugs, and errors in calls",Dashboard Page,0.324,0.676,0.0,-0.34,negative
156074245,"Feb 20, 2025",10,General,Soporte es muy competitivo y el software es muy completo,Support is very competitive and the software is very comprehensive,Dashboard Page,0.0,0.501,0.499,0.7172,positive
156098056,"Feb 20, 2025",9,Reliability,Has the occasional glitches and down time/requiring to re login which can be annoying and unproductive,,Dashboard Page,0.153,0.847,0.0,-0.4019,negative
156053778,"Feb 20, 2025",10,General,Good Experience,,Dashboard Page,0.0,0.256,0.744,0.4404,positive
156078466,"Feb 20, 2025",6,General,Weil's funktioniert.,Weil's funktioniert.,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156063570,"Feb 20, 2025",8,Usability,"simple to use, but detail on report",,Dashboard Page,,,,,unscored
156056960,"Feb 20, 2025",10,General,muy potente el CRM,Very powerful CRM,Dashboard Page,0.0,0.393,0.607,0.4754,positive
156085142,"Feb 20, 2025",9,Usability,Ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156004894,"Feb 19, 2025",10,General,otimo para administrar leads,Great for managing leads,Dashboard Page,0.0,0.423,0.577,0.6249,positive
156032840,"Feb 19, 2025",7,Functionality,"Limitations on reporting (30 reports to a dashboard), last minute notice with the commerce integration.",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156010272,"Feb 19, 2025",10,General,Attribution insights,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156020136,"Feb 19, 2025",9,General,BOM,,Dashboard Page,,,,,unscored
156022168,"Feb 19, 2025",10,General,es una herramienta importante y que te sirve de agenda virtual para el seguimiento de tus clientes y estÃ©s al dÃ­a,It is an important tool that serves as a virtual agenda for tracking your clients and keeping you up to date,Dashboard Page,0.0,0.917,0.083,0.2023,positive
156030767,"Feb 19, 2025",8,Expectation Gap,"Cost!!! You come out with new features that are somehow ALWAYS out of our current packaging. For a small, 10 employee business, this is a pricy option.",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156012423,"Feb 19, 2025",9,Usability,Good product. Powerful and mostly easy to use,,Dashboard Page,0.0,0.368,0.632,0.8225,positive
155996490,"Feb 19, 2025",10,Usability,It is very easy to use and track your workflows,,Dashboard Page,0.0,0.738,0.262,0.4927,positive
156016598,"Feb 19, 2025",6,Expectation Gap,New pricing model is a huge downgrade.,,Dashboard Page,0.0,0.723,0.277,0.3182,positive
156022239,"Feb 19, 2025",0,Usability,It's painful to use,,Dashboard Page,0.492,0.508,0.0,-0.4404,negative
156010167,"Feb 19, 2025",0,General,Not Salesforce,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155979717,"Feb 19, 2025",9,Performance,"Sometimes, when I'm logging a task does not appear right away. I need to refresh the page first for me to see that my log was saved.",,Dashboard Page,0.0,0.903,0.097,0.4215,positive
156022396,"Feb 19, 2025",6,Usability,"A plataforma Ã© pouco intuitiva, cumpre a funÃ§Ã£o. PorÃ©m as funÃ§Ãµes sÃ£o difÃ­ceis de achar","The platform is not very intuitive, it fulfills its function. However, the functions are hard to find.",Dashboard Page,0.075,0.804,0.121,0.2177,positive
156023871,"Feb 19, 2025",0,Usability,Not easy to set as a manager,,Dashboard Page,0.286,0.714,0.0,-0.3412,negative
155979387,"Feb 19, 2025",10,General,Ya he utilizado en varios proyectosy he dejado capacitado mucho personal con la herramienta.,I have used it in several projects and have trained a lot of people with the tool.,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156017653,"Feb 19, 2025",10,Usability,"Herramienta fundamental para tener todo controlado
Ventas
ComunicaciÃ³n con clientes
Graficas e indicadores","Fundamental tool to have everything under control
Sales
Communication with customers
Graphs and indicators",Dashboard Page,0.0,1.0,0.0,0.0,neutral
156008516,"Feb 19, 2025",9,General,All in one tool,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156011784,"Feb 19, 2025",7,Usability,Lo amigable de la interfaz,The friendliness of the interface,Dashboard Page,0.0,0.571,0.429,0.4588,positive
156010446,"Feb 19, 2025",10,Usability,"The ease to create and save task, templates, and access client contacts across other platforms.",,Dashboard Page,0.0,0.606,0.394,0.7783,positive
156020296,"Feb 19, 2025",7,Reliability,poor syncing of contacts + companies,,Dashboard Page,0.383,0.617,0.0,-0.4767,negative
155988211,"Feb 19, 2025",1,Usability,"te ingewikkeld , veels te veel handelingen om mail te openen en na te kijken, totaal on overzichtelijk, geeft meer werk als dat het voordelen opleverd.","It's complicated, requires too many actions to open and check emails, totally unclear, gives more work than it provides benefits.",Dashboard Page,0.1,0.786,0.114,0.079,positive
156003985,"Feb 19, 2025",9,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156017930,"Feb 19, 2025",6,Usability,The connecting of inboxes and the add ons is always an ordeal.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155974940,"Feb 19, 2025",2,Usability,muy dificil navegar,Very difficult to navigate,Dashboard Page,0.482,0.518,0.0,-0.4201,negative
155979557,"Feb 19, 2025",10,Usability,effecient,,Dashboard Page,,,,,unscored
156022692,"Feb 19, 2025",2,Functionality,reporting is super complicated. there is no easy way to have a dashboard with the results of campaigns to know their reach and conversion rates.,,Dashboard Page,0.082,0.748,0.17,0.3806,positive
156000696,"Feb 19, 2025",10,Usability,easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
155980635,"Feb 19, 2025",6,Usability,some of the things is just too complicated and time-consuming - would be good if the process of getting Data and integrating things like WhatsApp was easier and faster,,Dashboard Page,0.0,0.76,0.24,0.802,positive
156024338,"Feb 19, 2025",9,Usability,el orden para gestionar los leads,The order for managing leads,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156030004,"Feb 19, 2025",10,Usability,ease of use,,Dashboard Page,0.0,0.444,0.556,0.3612,positive
156019092,"Feb 19, 2025",8,Functionality,"There are some things that are missing that would help make this tool even better. STO (send time optimization), seed lists that aren't actual contacts in your system.",,Dashboard Page,0.064,0.698,0.238,0.7184,positive
156016239,"Feb 19, 2025",10,Usability,"Everything together in one place, helps me to look after my customers",,Dashboard Page,0.0,0.809,0.191,0.3818,positive
155999688,"Feb 19, 2025",7,Functionality,"We are making it work, but it's missing some reporting capabilities and the Outlook add-in needs to allow creation beyond contact (Deal, Ticket, Company).",,Dashboard Page,0.097,0.729,0.174,0.296,positive
156024943,"Feb 19, 2025",8,Usability,"Simple to use, but requires research to figure out how to do some of the more detailed things (like reports).",,Dashboard Page,0.0,0.839,0.161,0.564,positive
155997459,"Feb 19, 2025",2,Performance,muy lento en los Ãºltimos dÃ­as es super lento en cargar cada cosa,"Very slow in the last few days, it's super slow in loading everything",Dashboard Page,0.0,0.755,0.245,0.5994,positive
155988961,"Feb 19, 2025",10,General,Tools,,Dashboard Page,,,,,unscored
156030799,"Feb 19, 2025",6,Usability,"too many data entry points, not intuitive",,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155984621,"Feb 19, 2025",10,General,We can grow revenue to use it.,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
156025158,"Feb 19, 2025",2,Usability,"hard to use, not intuitive",,Dashboard Page,0.259,0.741,0.0,-0.1027,negative
156014024,"Feb 19, 2025",10,Usability,Ayuda a manejar las base de datos de manera organizada y eficiente.,Helps to manage the database in an organized and efficient way.,Dashboard Page,0.0,0.625,0.375,0.6597,positive
156023738,"Feb 19, 2025",10,Usability,Me gusta las facilidades de encontrar la informacion,I like the ease of finding information,Dashboard Page,0.0,0.5,0.5,0.6124,positive
156016657,"Feb 19, 2025",5,General,Costos y soporte,Costs and support,Dashboard Page,0.0,0.426,0.574,0.4019,positive
155997528,"Feb 19, 2025",9,Functionality,Single point for all customer data,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155989647,"Feb 19, 2025",4,General,"toujours plus cher, cercle infernal","Always getting more expensive, endless cycle",Dashboard Page,0.0,1.0,0.0,0.0,neutral
156026907,"Feb 19, 2025",10,Usability,Very user friendly.,,Dashboard Page,0.0,0.365,0.635,0.539,positive
156017855,"Feb 19, 2025",8,General,very helpful with business reporting.,,Dashboard Page,0.0,0.564,0.436,0.4754,positive
155961497,"Feb 18, 2025",3,Functionality,no permite editar o borrar texto,It does not allow editing or deleting text,Dashboard Page,0.192,0.808,0.0,-0.1695,negative
155930714,"Feb 18, 2025",4,Usability,Ferramenta muito poluÃ­da,Very polluted tool,Dashboard Page,0.622,0.378,0.0,-0.5095,negative
155943712,"Feb 18, 2025",2,Reliability,Really buggy,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155925192,"Feb 18, 2025",7,Usability,to much info,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155945259,"Feb 18, 2025",8,General,Muy buena herramienta de trabajo y seguimiento a clientes y prospectos,Very good work tool and tracking for customers and prospects,Dashboard Page,0.0,0.597,0.403,0.659,positive
155943719,"Feb 18, 2025",5,Usability,"muy poco dinamico, muy repetitivo, no es facil ver lo que estas trabajando.","Very little dynamic, very repetitive, it's not easy to see what you're working on.",Dashboard Page,0.246,0.61,0.143,-0.2144,negative
155949391,"Feb 18, 2025",9,General,I've used it and like it.,,Dashboard Page,0.0,0.667,0.333,0.3612,positive
155937227,"Feb 18, 2025",10,Usability,easy and really useful tool,,Dashboard Page,0.0,0.33,0.67,0.7264,positive
155937792,"Feb 18, 2025",5,Functionality,KÃ¶nnte Ã¼bersichtlicher sein und mehr AutomatisierungsmÃ¶glichkeiten zwischen verschiedenen Funktionen wÃ¤re wÃ¼nschenswert.,It could be more overview and more automation options between different functions would be desirable.,Dashboard Page,0.0,0.859,0.141,0.3182,positive
155961700,"Feb 18, 2025",10,Usability,"Overall great platform, easy to use and always tons of updates.",,Dashboard Page,0.0,0.562,0.438,0.7906,positive
155958396,"Feb 18, 2025",10,Usability,"Facilidade de uso, funcionalidades e melhora na produtividade","Ease of use, functionality, and improvement in productivity",Dashboard Page,0.0,0.522,0.478,0.6705,positive
155934122,"Feb 18, 2025",9,Usability,(,,Dashboard Page,,,,,unscored
155954956,"Feb 18, 2025",7,Functionality,"Has a lot of potential, but to really access what we need would make it unaffordable.  So I have limited functionality that we make work.",,Dashboard Page,0.103,0.897,0.0,-0.4109,negative
155934614,"Feb 18, 2025",7,Usability,"Prospecting is not very intuitive. Lead information is vague and hard to navigate to, with a long click path to get to previously mentioned vague information.",,Dashboard Page,0.154,0.846,0.0,-0.296,negative
155944622,"Feb 18, 2025",10,General,Es fÃ¡cil para k un cliente tenga mÃ¡s confianza en k trabajas para una empresa,It's easy for a client to have more confidence in you working for a company,Dashboard Page,0.0,0.667,0.333,0.7574,positive
155927138,"Feb 18, 2025",5,Usability,"keine Benachrichtungen bei neuen Deals, Akustiksignal oder Mail fÃ¼r die Gruppe oder Ã¤hnliches. Das Ticketsystem ebenso ohne Meldung. daher keine direkte einsicht ob ein Anrufer auf RÃ¼ckmeldung wartet. etc. alles deutlich zu unÃ¼bersichtlich.","No notifications for new deals, acoustic signal or email for the group or similar. The ticket system is also without notification. Therefore, no direct insight whether a caller is waiting for a response. etc. everything clearly too unorganized.",Dashboard Page,0.053,0.838,0.11,0.3374,positive
155957320,"Feb 18, 2025",10,Usability,FiabilitÃ© et efficacitÃ© de l'outils :),Reliability and effectiveness of the tool :),Dashboard Page,0.0,0.667,0.333,0.4588,positive
155955342,"Feb 18, 2025",9,Usability,ES UN CRM  QUE FACILITA EL ANALISIS DE LA BASE DE DATOS Y PERMITE REALIZAR UN SEGUIMIENTO CONSTANTE,It is a CRM that facilitates database analysis and allows for constant tracking,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155956651,"Feb 18, 2025",5,Usability,Too much going on,,Dashboard Page,0.0,1.0,0.0,0.0,neutral
155948550,"Feb 18, 2025",9,Functionality,"Have more add-ons available. I would like social, but I don't need everything that comes with the $800/mo offer.",,Dashboard Page,0.0,0.911,0.089,0.1901,positive
155941720,"Feb 18, 2025",10,Usability,easy to use,,Dashboard Page,0.0,0.408,0.592,0.4404,positive
155919503,"Feb 18, 2025",4,Usability,"UIãƒ»UXãŒä½¿ã„ã«ããä¸ä¾¿ãŒä½•ã‹ã¨å¤šã„ã€‚ã€‚ã€‚
ãƒªãƒ¼ãƒ‰æ¶ˆã›ãªã„ãƒ»ãƒ¡ãƒ¼ãƒ«ã‚¢ãƒ‰ãƒ¬ã‚¹ãƒ™ãƒ¼ã‚¹ã§ã—ã‹ã‚³ãƒ³ã‚¿ã‚¯ãƒˆã‚’ä½œæˆã§ããšã€åŒã˜ä¼šç¤¾ã®ãƒ‰ãƒ¡ã‚¤ãƒ³ã§infoã®ãƒ¡ãƒ¼ãƒ«ã§ãƒªãƒ¼ãƒ‰ãŒç²å¾—ã§ããŸéš›ã«ãƒªãƒ¼ãƒ‰ç²å¾—ã®æ¼ã‚ŒãŒã‚ã‚‹ã€‚","The UI/UX is inconvenient with many inconveniences. Can't delete leads, can only create contacts based on email addresses, and there's a lead leakage when leads are acquired through the same company's domain with an info email.",Dashboard Page,0.062,0.883,0.055,-0.0772,negative
155919842,"Feb 18, 2025",9,General,.,,Dashboard Page,,,,,unscored
